unique_part_identifier,part_type,production_batch_id,cycle_start_timestamp,pressure_cycle_end_timestamp,max_pressure,peak_pressure_timestamp,time_to_peak_min,avg_pressure,pressure_variance,pressure_duration_min,casting_temperature_C,temperature_timestamp,silicon_content_percent,silicon_timestamp,pressure_outlier,temperature_outlier,silicon_drift_alert,missing_alignment_alert,temperature_stability_index,unified_part_quality_index,production_hour,production_day
PART_082,Wheel_Hub,BATCH_004,2024-01-16 17:00:00,2024-01-16 17:29:50,5.011386156890396,2024-01-16 17:21:20,21.333333333333332,3.5275768459151853,0.8654825350149429,29.833333333333332,727.582447761548,2024-01-16 17:02:19.922950,,,False,False,False,True,80.74,60.7,17,2024-01-16
PART_083,Wheel_Hub,BATCH_004,2024-01-16 17:30:00,2024-01-16 17:59:50,5.041048878091246,2024-01-16 17:51:00,21.0,3.5483224400263453,0.8475859413266505,29.833333333333332,702.4512914845775,2024-01-16 17:33:38.870288,,,False,False,False,True,80.74,60.7,17,2024-01-16
PART_084,Wheel_Hub,BATCH_004,2024-01-16 18:00:00,2024-01-16 18:29:50,5.009051614518224,2024-01-16 18:22:20,22.333333333333332,3.5445229525202104,0.8610315129281925,29.833333333333332,702.6867542112368,2024-01-16 18:05:36.418690,,,False,False,False,True,80.74,60.7,18,2024-01-16
PART_085,Wheel_Hub,BATCH_004,2024-01-16 18:30:00,2024-01-16 18:59:50,5.074363981363645,2024-01-16 18:51:00,21.0,3.530109447945358,0.8897308106056293,29.833333333333332,675.0102125694411,2024-01-16 18:30:57.242061,,,False,True,False,True,80.74,40.7,18,2024-01-16
PART_086,Wheel_Hub,BATCH_004,2024-01-16 19:00:00,2024-01-16 19:29:50,5.093934123991918,2024-01-16 19:21:00,21.0,3.543150053721641,0.8656753551125583,29.833333333333332,722.8686384281935,2024-01-16 19:08:55.103074,,,True,False,False,True,80.74,40.7,19,2024-01-16
PART_087,Wheel_Hub,BATCH_004,2024-01-16 19:30:00,2024-01-16 19:59:50,4.994508127829339,2024-01-16 19:52:10,22.166666666666668,3.5366277140469933,0.8547155805499121,29.833333333333332,733.2526360312739,2024-01-16 19:32:22.116426,,,False,False,False,True,80.74,60.7,19,2024-01-16
PART_088,Wheel_Hub,BATCH_004,2024-01-16 20:00:00,2024-01-16 20:29:50,5.029370010245234,2024-01-16 20:21:10,21.166666666666668,3.5431320891275004,0.856311771578118,29.833333333333332,720.576227631596,2024-01-16 20:00:08.622124,,,False,False,False,True,80.74,60.7,20,2024-01-16
PART_089,Wheel_Hub,BATCH_004,2024-01-16 20:30:00,2024-01-16 20:59:50,5.043099649095957,2024-01-16 20:51:10,21.166666666666668,3.535014091046061,0.8715636144182298,29.833333333333332,717.5344639242401,2024-01-16 20:30:13.099126,,,False,False,False,True,80.74,60.7,20,2024-01-16
PART_090,Engine_Block,BATCH_005,2024-01-16 21:00:00,2024-01-16 21:29:50,5.022128043463377,2024-01-16 21:21:30,21.5,3.554691345297658,0.8473318584845583,29.833333333333332,725.795812479848,2024-01-16 21:09:56.178085,,,False,False,False,True,91.9,71.8,21,2024-01-16
PART_091,Engine_Block,BATCH_005,2024-01-16 21:30:00,2024-01-16 21:59:50,5.105241806600028,2024-01-16 21:51:50,21.833333333333332,3.542021218560068,0.8502212711338671,29.833333333333332,711.2910117953206,2024-01-16 21:31:33.035833,,,True,False,False,True,91.9,51.8,21,2024-01-16
PART_092,Engine_Block,BATCH_005,2024-01-16 22:00:00,2024-01-16 22:29:50,5.028209984402946,2024-01-16 22:21:00,21.0,3.5462919330059894,0.8581222502089261,29.833333333333332,720.8259051687542,2024-01-16 22:05:24.056053,,,False,False,False,True,91.9,71.8,22,2024-01-16
PART_093,Engine_Block,BATCH_005,2024-01-16 22:30:00,2024-01-16 22:59:50,5.012787387768851,2024-01-16 22:51:10,21.166666666666668,3.543128469643212,0.8423157624599591,29.833333333333332,718.7016367415059,2024-01-16 22:35:50.952657,,,False,False,False,True,91.9,71.8,22,2024-01-16
PART_094,Engine_Block,BATCH_005,2024-01-16 23:00:00,2024-01-16 23:29:50,5.0282128148369285,2024-01-16 23:21:10,21.166666666666668,3.54826510831472,0.8754112152820229,29.833333333333332,721.5854965315964,2024-01-16 23:00:51.700016,,,False,False,False,True,91.9,71.8,23,2024-01-16
PART_095,Engine_Block,BATCH_005,2024-01-16 23:30:00,2024-01-16 23:59:50,5.010865145246107,2024-01-16 23:52:00,22.0,3.540784252392209,0.8417540162998186,29.833333333333332,731.7545401233914,2024-01-16 23:39:12.955386,,,False,False,False,True,91.9,71.8,23,2024-01-16
PART_096,Engine_Block,BATCH_005,2024-01-17 00:00:00,2024-01-17 00:29:50,5.036420116147397,2024-01-17 00:21:10,21.166666666666668,3.548991351072811,0.8500774685002063,29.833333333333332,703.9436659693721,2024-01-17 00:09:09.974024,,,False,True,False,True,91.9,51.8,0,2024-01-17
PART_097,Engine_Block,BATCH_005,2024-01-17 00:30:00,2024-01-17 00:59:50,5.062730815397626,2024-01-17 00:51:20,21.333333333333332,3.5493320981976644,0.8486273998516637,29.833333333333332,719.2395109230296,2024-01-17 00:37:41.798693,,,False,False,False,True,91.9,71.8,0,2024-01-17
PART_098,Engine_Block,BATCH_005,2024-01-17 01:00:00,2024-01-17 01:29:50,5.054988489049026,2024-01-17 01:21:10,21.166666666666668,3.5504974233523754,0.865331349446559,29.833333333333332,727.5391206519213,2024-01-17 01:02:38.571133,,,False,False,False,True,91.9,71.8,1,2024-01-17
PART_099,Engine_Block,BATCH_005,2024-01-17 01:30:00,2024-01-17 01:59:50,5.042448514806765,2024-01-17 01:51:00,21.0,3.5364011285385972,0.8717782414119378,29.833333333333332,725.0787984506862,2024-01-17 01:37:50.558026,,,False,False,False,True,91.9,71.8,1,2024-01-17
